RESPONSE_ID,USER_ID,CUSTOMER_ID,CRM_PRODUCT_TIER,SALES_PRODUCT_TIER,MARKETING_PRODUCT_TIER,PRODUCT_ADDONS,SCREEN_SIZE,USER ROLE,LANGUAGE
13298349,413,1753071,free,pro,basic,,1280x800,Spécialiste marketing,fr
13852371,414,5217738,free,pro,pro,reporting,1920x1080,Salesperson,en-us
13016553,415,2703561,free,none,none,,1366x768,Executive / Management,en
13546778,416,2746848,free,free,free,,1280x800,,en
12917643,417,8499708,free,pro,pro,,1680x1050,,en
13441891,418,2835597,free,free,none,,1280x720,,en
13259521,419,11680437,free,free,pro,reporting|ssl,1920x1080,Marketer,de
13264297,420,11700288,free,pro,pro,reporting|ads,1680x1050,Executive / Management,en-us
12881394,421,2986197,free,none,none,,1536x864,I do a little bit of everything,en
14286145,422,3011622,free,free,none,,1280x800,,en
14021352,423,8267181,free,free,pro,reporting|ads,1366x768,Executive / Management,en-us
13404597,424,3121791,free,none,none,,1536x864,,en
13798513,425,3125145,free,free,none,,1366x768,,en
12986458,426,7436601,free,pro,pro,reporting,1920x1200,,en-gb
12850048,427,3212223,free,free,free,,1366x768,Ejecutivo/Gerente,es
13013002,428,3238107,free,pro,free,,1440x900,Executive / Management,en-gb
13928872,429,3301746,free,free,none,,1440x900,I do a little bit of everything,en
13813028,430,7068063,free,pro,pro,reporting|ads,1440x900,Executive / Management,en-us
14042212,431,6415533,free,pro,pro,ads,1920x1080,,es-mx
14234450,432,4936422,free,pro,enterprise,reporting,1920x1080,,en
14181286,433,3458844,free,free,none,,1920x1080,Executive / Management,en
13017705,434,3473325,free,free,free,,1440x900,,sv
13504208,435,570936,free,pro,enterprise,reporting|ads,1920x1080,Salesperson,en-us
13264208,436,5380815,free,free,free,,1280x800,Profissional de marketing,pt-br
13230910,437,769989,free,free,pro,ads,1366x768,Customer Service,en-in
12916325,438,6230517,free,pro,starter,,1680x1050,Hago un poco de todo,es
13699427,439,1717077,free,free,enterprise,,1600x900,,en
12843251,440,3656433,free,free,none,,1280x800,Executive / Management,en
14371094,441,3697056,free,free,free,,1920x1080,I do a little bit of everything,en
13077862,442,3699012,free,free,free,,1920x1200,,en
12926075,443,1588368,free,pro,pro,,1440x900,Executive / Management,en
14339438,444,8106303,free,pro,pro,reporting|sites,1600x900,Executive / Management,en
12915920,445,4225485,free,none,pro,ads,1920x1080,Marketer,en-ca
13441916,446,3809643,free,free,free,,1368x912,Executive / Management,en-ca
13792334,447,5002215,free,starter,none,,1920x1080,,en
13434829,448,6562368,free,pro,pro,reporting,1920x1080,,en-gb
13432833,449,9879198,free,starter,pro,,1680x1050,Executivo / Gerência,pt-br
13261539,450,5513724,free,pro,pro,reporting|ssl,1440x900,,sv
13679649,451,2551458,free,pro,pro,,1920x1080,,fr
14215195,452,4013514,free,none,none,,1280x800,,en
13013204,453,7973040,free,free,free,,1366x768,Executive / Management,en-gb
12842851,454,4144875,free,pro,pro,reporting|ssl,1440x900,,de
13847305,455,4185750,free,none,none,,1440x900,Executive / Management,en
12975175,456,6935289,free,free,free,,1366x768,Executive / Management,en
12916695,457,125775,free,pro,enterprise,reporting|ads,1920x1080,Customer Service,en
14323857,458,5901828,free,free,none,,2560x1080,,en
14074143,459,4530732,free,none,none,,1440x960,,en
14104694,460,12694620,free,free,pro,ads,1920x1080,Executive / Management,en
12965408,461,6543603,free,free,none,,1280x800,Executive / Management,en
13911597,462,4589307,free,free,pro,reporting,1920x1080,Marketer,en-gb
14266076,463,468642,free,pro,pro,sites,1440x900,,en
14356154,464,2271060,free,free,pro,reporting,1600x900,Salesperson,en
14270091,465,6657498,free,free,free,,1366x768,,pt-br
13435275,466,4651533,free,free,free,,1680x1050,Executive / Management,en
13370276,467,4659906,free,pro,free,,1280x800,Salesperson,en
13167705,468,6561468,none,none,pro,,1280x800,,en
14233147,469,4664703,free,pro,pro,sites,1920x1080,I do a little bit of everything,en
13017096,470,6880746,free,free,free,,1280x720,Executive / Management,en-gb
14101459,471,4690575,free,free,free,,1920x1080,,en
13690419,472,1757664,free,pro,pro,reporting|ads,1440x900,Marketer,en
13646324,473,1144662,free,free,pro,,1440x900,Marketer,en
13506675,474,1016493,free,pro,pro,reporting,1920x1080,,fr
13049009,475,1630785,free,pro,pro,reporting,1920x1080,Salesperson,en-us
13704933,476,4743036,free,free,free,,1366x768,Hago un poco de todo,es-mx
12840442,477,10354425,free,pro,basic,,1280x800,,en-au
13738099,478,5748351,free,free,free,,1280x800,Marketer,en
12845882,479,4775295,free,pro,pro,reporting,1366x768,I do a little bit of everything,en-us
13517200,480,4777272,free,pro,free,reporting,1440x900,,en
12826052,481,4825335,free,free,free,,2560x1440,Executive / Management,en-gb
13235427,482,4828023,free,pro,free,,2560x1440,,en-us
12826004,483,1296156,free,free,pro,,1440x900,Marketer,en
12883418,484,1913076,free,pro,enterprise,,1920x1080,Salesperson,en-us
13149932,485,4844751,free,free,free,,1536x864,Partner / Agency / Freelancer,en
14009684,486,4817385,free,free,free,,1366x768,Executivo / Gerência,pt-br
14020836,487,488541,free,pro,pro,,1536x864,,en
13010727,488,4798503,free,pro,pro,reporting,1440x900,Executive / Management,sv
12883172,489,121872,free,free,pro,,1920x1080,Executive / Management,en
14083306,490,875001,free,free,pro,,1536x864,Marketer,en-gb
14089049,491,4885635,free,pro,enterprise,ads,1920x1080,Marketer,en-us
12841101,492,4868982,free,pro,pro,ads,1680x1050,Partner/Agentur/Freiberufler,de
13765940,493,1193760,free,free,pro,,1366x768,Marketer,en
14229443,494,4938243,free,free,free,,2259x1271,,en
14403056,495,1494438,free,pro,enterprise,reporting,1440x900,,en
13494132,496,1810041,free,pro,enterprise,reporting|ads,1920x1200,,de
13569528,497,4991082,free,free,free,,1920x1080,Executive / Management,en-us
13960615,498,2175156,free,free,pro,,1280x800,Führungskraft/Management,de
13106028,499,7669833,free,pro,enterprise,reporting|ads,1280x800,Marketer,en-us
12825783,500,11507937,free,pro,pro,ssl,1536x864,Salesperson,en
14308948,501,5004840,free,pro,pro,,1920x1080,,en
13638925,502,2106597,free,pro,pro,reporting,1280x800,,en
13781899,503,7458999,free,pro,enterprise,reporting,1280x800,Otra,es-mx
13399614,504,3592488,free,free,free,,1920x1080,,fi
13574016,505,4937160,free,pro,pro,,1440x960,Executive / Management,en
14046340,506,4812492,free,free,pro,,1920x1080,Marketer,en
13655749,507,4829457,free,pro,pro,,2560x1440,Executive / Management,en-au
13606656,508,5061495,free,pro,pro,reporting,1280x720,,en
13257875,509,4873365,free,pro,pro,,1680x1050,Marketer,en-au
13335028,510,12788358,free,free,free,,1280x800,Executive / Management,en
13623925,511,1113822,free,pro,pro,,1600x900,Partner / Agencia / Freelancer,es-mx
13432728,512,10291470,free,pro,pro,reporting,2560x1440,Executive / Management,en
13566268,513,5105433,free,free,none,,1366x768,,en
13296470,514,5107698,free,starter,free,,1440x900,,de
14294948,515,1681992,free,pro,pro,sites,1600x900,Marketer,en
13323740,516,5113098,free,none,free,,1280x720,,fr
13503780,517,5411964,free,pro,pro,,1280x800,Executive / Management,en-us
12884728,518,4830600,free,free,pro,reporting,1368x912,Executive / Management,sv
13015570,519,5367186,free,free,free,,2560x1440,Executive / Management,nl
13821977,520,135306,free,free,pro,ads,1440x900,,en
13695912,521,965472,none,none,pro,,1440x900,,en
13196834,522,907527,free,pro,pro,,1280x800,,en-us
13047879,523,10278723,free,pro,enterprise,,1366x768,,en
14037604,524,6569928,free,pro,pro,,1920x1080,,en
13464325,525,5171580,free,pro,pro,,1920x1080,Partner / Agency / Freelancer,en-gb
13405283,526,8285811,free,pro,pro,,1920x1080,Partner / Agency / Freelancer,en-ie
13165338,527,5393079,free,pro,enterprise,,1280x800,Marketer,fi
13172911,528,6228477,free,pro,pro,,1600x900,,nl
12914429,529,12568512,free,free,free,,1920x1080,Salesperson,en
13918651,530,11676411,free,free,pro,,1280x800,,en-us
13101397,531,5201988,free,none,none,,1366x768,,en
13265675,532,5427762,free,pro,pro,,1440x900,,en-us
13852133,533,5207097,free,free,free,,1536x864,,en
13206897,534,9830076,free,free,free,,1920x1080,Executive / Management,en
13607368,535,5234484,free,free,pro,,1600x900,Marketer,en-us
12988511,536,5244693,free,starter,free,,1536x864,Directeur / Gestionnaire,fr
12979387,537,1480128,free,free,enterprise,,1536x864,Marketer,en
13499368,538,7613352,free,free,pro,,1920x1080,Marketer,en-us
12885787,539,4833297,free,pro,free,,1920x1080,,en-us
13340128,540,5257707,free,pro,free,,1920x1200,Marketer,en-us
13204107,541,5263590,free,pro,pro,reporting,1440x900,Spécialiste marketing,fr
13679681,542,5271636,free,pro,free,,1920x1080,Executive / Management,en
13104196,543,7851393,free,free,pro,,1920x1080,,de
13296908,544,5257707,free,pro,free,,1440x900,,en
13763428,545,5859417,free,pro,pro,,1440x900,Executive / Management,en-au
13288896,546,1656612,free,free,free,,1366x768,,en
14217051,547,5216841,free,pro,enterprise,reporting|sites,1366x768,Executive / Management,en
13045251,548,5277192,free,pro,pro,,1920x1080,Partner / Agency / Freelancer,en-gb
13441139,549,115992,free,pro,pro,reporting,1440x900,Executive / Management,en-us
14123641,550,5780334,free,pro,pro,reporting,1920x1200,Executive / Management,nl
13441766,551,5284023,free,pro,pro,,1440x900,Partner / Agency / Freelancer,en-gb
14324467,552,5289612,free,pro,free,reporting,1920x1080,,en
13016342,553,5399046,free,free,pro,ssl,1600x900,Marketer,en
14024848,554,1459926,free,free,pro,,1920x1080,Salesperson,en-us
14129821,555,5261133,free,free,pro,reporting,1440x900,Ejecutivo/Gerente,es-mx
13287403,556,5304444,free,pro,pro,,1440x900,Partner / Agency / Freelancer,fi
12879490,557,910080,free,pro,pro,,1600x900,Marketer,fi
12986999,558,12054273,free,pro,pro,,2560x1440,Marketer,en
13604095,559,12062469,free,pro,pro,,2560x1440,Partner / Agency / Freelancer,en-us
13336865,560,4927800,free,pro,pro,,1920x1080,,en-us
13173507,561,5359008,free,free,free,,1440x900,Parceiro / Agência / Freelancer,pt-br
14264311,562,11902092,free,free,basic,,1920x1080,,en
13075971,563,9917451,free,free,pro,ads,1920x1080,,en
13435171,564,6301140,free,pro,pro,,1280x800,,fr
12835398,565,4889664,free,pro,pro,,1920x1080,Executive / Management,en-us
13162604,566,5639307,free,pro,basic,,1280x720,,zh-hk
12878737,567,5382012,free,pro,pro,ads,1280x800,Executive / Management,en-us
13292695,568,5386470,free,pro,pro,reporting|ads,1680x1050,Executive / Management,en-us
13994712,569,5391060,free,free,free,,1280x800,Ejecutivo/Gerente,es-mx
14412899,570,5968941,free,none,basic,sites,768x1024,,en
13073122,571,5401032,free,pro,basic,reporting,1920x1080,Executive / Management,en-gb
14120001,572,5410806,free,free,free,,1366x768,Ejecutivo/Gerente,es
13359154,573,5413188,free,free,free,,1280x800,Executive / Management,en-gb
13174594,574,6985737,free,free,pro,,1366x768,,en
14354736,575,1462389,free,free,enterprise,ads|reporting|sites,1920x1080,Other,en
13924892,576,5289222,free,pro,enterprise,reporting,1920x1200,Executive / Management,en
13317173,577,1952355,free,free,free,,1680x1050,,de
12842662,578,5203050,free,pro,pro,,1920x1200,Führungskraft/Management,de
12849313,579,5878920,free,pro,free,,1440x900,Executive / Management,en-us
13567660,580,5462994,free,free,free,,1366x768,,en
13509249,581,4835256,free,pro,enterprise,ads,1920x1200,,en
12966979,582,1407852,free,pro,pro,reporting,1920x1080,Marketer,en-us
13814090,583,1476168,free,pro,enterprise,reporting,1920x1080,,en-gb
14053647,584,1587924,free,pro,pro,reporting,1440x900,,en-us
14413289,585,5501193,free,free,enterprise,ads,1536x864,,en
13172022,586,5397396,free,free,enterprise,ads,2560x1440,Marketer,en
14114914,587,11964339,free,free,pro,,1680x1050,I do a little bit of everything,nl-nl
13582076,588,7754457,free,pro,pro,ads,1920x1200,,en
13514870,589,5509788,free,free,free,,1280x800,,en-ca
13406476,590,1434876,free,free,pro,,1152x720,,en
14019142,591,1430811,free,pro,enterprise,reporting,1440x900,,en
13878390,592,5529183,free,pro,basic,,1920x1080,Salesperson,en-us
13688345,593,6552378,free,pro,free,,1366x768,Salesperson,en
13781868,594,1587444,free,pro,enterprise,reporting|ads,1280x1024,Executive / Management,en-us
14401813,595,1572447,free,pro,enterprise,reporting,1280x800,Marketer,en
13262896,596,5546847,free,free,pro,,1280x800,,en
14400043,597,5532831,free,free,free,,1680x1050,Marketer,en-us
13606443,598,7146693,none,none,pro,,1920x1080,Executive / Management,en-us
12834865,599,5563704,free,free,none,,1745x982,Executive / Management,en
14320819,600,5569863,free,pro,enterprise,ads,1920x1080,Marketer,en
14120552,601,645147,free,pro,pro,,1600x1200,Marketer,en-us
13578744,602,5575629,free,free,none,,1366x768,Je touche un peu à tout,fr
13852806,603,5399010,free,starter,enterprise,,1536x864,Executive / Management,en
13015967,604,5530149,free,pro,pro,reporting,1536x864,,en
13811408,605,6269496,free,free,free,,1536x864,Executive / Management,en
12978901,606,6756042,free,free,pro,reporting,1920x1080,Spécialiste marketing,fr
14238248,607,8667645,free,pro,free,,1600x900,Salesperson,en
13233502,608,6557859,free,free,pro,reporting,1360x768,Executive / Management,en-us
13577536,609,5626977,free,none,none,,1536x864,,en
13359291,610,5634150,free,pro,enterprise,reporting|ads,1440x900,Führungskraft/Management,de
13660925,611,5085531,free,pro,free,,1536x864,Executive / Management,en
13483137,612,8312724,free,free,enterprise,reporting,2560x1440,Executive / Management,en
13475803,613,563379,free,pro,enterprise,reporting,1440x900,,en-us
14340986,614,7184814,free,free,pro,,1920x1080,,en
13918607,615,5234859,free,free,enterprise,,1366x768,I do a little bit of everything,en-us
14128625,616,4935747,free,pro,pro,reporting,1680x1050,,en-us
13690753,617,8256762,free,pro,pro,reporting|ads,1680x1050,Executive / Management,en-gb
13930260,618,5791647,free,pro,free,,1440x900,,en
13317516,619,5663949,free,free,free,,1440x900,Executive / Management,en-us
13196495,620,5664504,free,pro,free,,1440x900,Directeur / Gestionnaire,fr
14301853,621,1717293,free,pro,enterprise,ads|reporting|sites,1366x768,Executive / Management,en
12848191,622,5669604,free,pro,free,,1920x1080,Commercial,fr
13407448,623,5673396,free,pro,pro,reporting,1280x800,,en-ca
13290225,624,5676720,free,free,free,,1920x1080,Executive / Management,en-us
13471682,625,7113411,free,pro,pro,,1920x1080,,en-gb
13231039,626,5217738,free,pro,pro,reporting,1366x768,Salesperson,en
14022330,627,5681334,free,free,pro,,1366x768,Marketer,en-in
13010019,628,1924683,free,free,pro,,1920x1080,I do a little bit of everything,en-us
12982272,629,5561904,free,pro,free,,1920x1080,Ejecutivo/Gerente,es
12955098,630,5708445,free,free,free,,1920x1080,,en-gb
13359033,631,7920312,free,free,pro,,2560x1440,Executive / Management,sv
14247479,632,7283154,free,pro,basic,ads|reporting|sites,1920x1080,Marketer,en
13927887,633,5059929,free,pro,pro,,1280x1024,,en-us
13440761,634,4810479,free,free,pro,,1920x1080,Marketer,en-us
13102535,635,10080837,free,pro,enterprise,reporting|ssl,1680x1050,Führungskraft/Management,de
13196552,636,6089586,free,pro,pro,reporting,1920x1080,Executive / Management,en-gb
13875541,637,5146356,free,pro,pro,reporting|ssl,1920x1080,Marketer,en-us
13341458,638,128169,free,pro,enterprise,,1280x800,,en
13710510,639,12003864,free,pro,pro,reporting|ads,1920x1080,Executive / Management,en
14130433,640,1450779,free,free,pro,,1093x615,,en
13009925,641,1330974,free,pro,pro,reporting|ads|ssl,1280x800,Executive / Management,en-gb
13642275,642,5079135,free,pro,pro,,1440x900,Especialista en marketing,es-mx
14131779,643,7699320,free,pro,pro,,1920x1080,Salesperson,en-us
13201681,644,5802987,free,pro,enterprise,,1280x800,Executive / Management,sv
13640155,645,4640556,free,pro,enterprise,reporting,1920x1080,,en
13690447,646,5221431,free,pro,enterprise,reporting|ads,1680x1050,Vertriebsmitarbeiter,de
13638290,647,5022414,free,pro,enterprise,reporting,1920x1080,Customer Service,en-gb
13574044,648,5538342,none,none,pro,,1920x1080,Marketer,en
13103328,649,1556931,free,free,free,,1366x768,Marketer,en-us
13530050,650,5834361,free,pro,free,,1280x800,,en-gb
13049499,651,5837319,free,free,none,,1920x1080,,en
12877668,652,2207775,free,pro,pro,reporting,1920x1080,Executive / Management,en-gb
12875923,653,377619,free,free,pro,,1366x768,Executive / Management,en
13979850,654,924393,free,pro,enterprise,ads,2560x1600,,fi
13016396,655,5797383,free,free,enterprise,,1920x1200,Marketer,en
14082532,656,5857860,free,free,free,,1366x768,,en
13626045,657,6465132,free,pro,pro,,1920x1080,Executive / Management,en-au
13322127,658,5678415,free,pro,enterprise,,1440x900,Marketer,en-us
13230204,659,6596436,free,pro,pro,,1920x1080,Marketer,en-gb
13814818,660,5867694,free,free,basic,,1440x900,Marketer,en
13911676,661,11946096,free,pro,free,,1440x900,Salesperson,en
13051062,662,5877585,free,free,pro,ssl,1280x1024,I do a little bit of everything,en-us
